ct10_id,median_yearbuilt,median_price,median_prslpr,mortgage,median_totrooms,median_bathrooms,median_bedrooms,median_lotsize,median_intersf,median_flip_horizon,median_price_diff,median_price_diff_pch,median_lasqbin,mean_month_horizon,buyer_llc_ind_sum,buyer_bus_ind_sum,buyer_trst_ind_sum,buyer_bnk_ind_sum,buyer_gse_ind_sum,buyer_gov_ind_sum,seller_llc_ind_sum,seller_llp_ind_sum,seller_bus_ind_sum,seller_trst_ind_sum,seller_bnk_ind_sum,seller_gse_ind_sum,seller_gov_ind_sum,flip_ind_sum,buy_side_flip_sum,sell_side_flip_sum,restype_R1F_sum,sum_institutional_investor,sum_large_investor,sum_medium_investor,sum_non_investor,sum_small_investor,sum_non_small_llc_investor,sum_small_llc_investor,count_1.FAM.RES,count_2.FAM.RES,count_3.FAM.RES,count_CONDOMINIUM,count_RES.DEV.LAND,percent_owners,num_sales_transactions,years,pop,male,female,pop_u18,pop_18_64,pop_65o,nhwhi,nhaa,nhna,nhas,nhpi,nhoth,nhmlt,lat,fam,hh,fhh,fhh2,fhh3,fhh4,fhh5,fhh6,fhh7o,nfhh,nfhh1,nfhh2,nfhh3,nfhh4,nfhh5,nfhh6,nfhh7o,acs_year,mhi,mhi_me,o_mhi,o_mhi_me,r_mhi,r_mhi_me
25025101101,1920,274950,60475,217525,11,2,5,4376.5,2692,532,16882.5,7.545,2750.5,10,26,13,26,24,4,0,30,0,28,36,44,2,2,61,62,61,48,51,16,14,262,25,325,43,48,125,84,57,10,40.2,368,2010,3155,1457,1698,901,1921,333,29,2532,7,2,0,10,96,479,788,1048,788,212,224,178,98,45,31,260,203,41,8,3,4,1,0,2007-11,58672,13695,59219,14397,54453,39138
25025010801,1890,581150,277750,289500,4,1,2,940,935,1045,75000,15.37,950.5,13,23,3,50,1,1,0,85,0,6,88,4,0,0,126,131,126,4,14,10,26,1007,47,1080,24,4,0,0,1090,0,27.8,1104,2010,2783,1286,1497,175,2218,390,2336,62,3,186,0,5,52,139,480,1651,480,351,75,41,11,2,0,1171,1003,158,10,0,0,0,0,2007-11,154402,36301,179453,28569,125882,74010
25017341200,1920,321500,50000,242199,8,3,4,4199,1991,922,36000,11.39,2000.5,12,23,8,29,23,9,0,30,0,22,97,48,7,0,60,63,60,205,40,10,15,669,31,722,43,205,317,34,142,2,45.1,765,2010,6857,3332,3525,1280,4651,926,3569,779,5,1735,1,197,132,439,1709,2640,1709,640,408,368,195,52,46,931,710,161,43,13,2,1,1,2007-11,40671,9315,72515,36107,26297,8300
25017373900,1964,689750,2e+05,360000,7,3,3,15556,2213.5,941.5,75000,12.51,2250.5,14,44,16,82,7,3,0,77,0,52,190,13,3,0,124,139,124,755,22,17,29,1232,42,1293,49,755,24,0,520,22,40.7,1342,2010,6373,3007,3366,1516,3505,1352,4975,115,2,965,2,17,101,196,1842,2485,1842,798,426,421,149,35,13,643,562,74,6,1,0,0,0,2007-11,127594,14213,148616,34302,56917,38548
25017330200,1974,265000,85950,180200,5,2,2,10019,1304.5,860.5,40000,19.785,1350.5,12,45,45,57,13,10,0,54,0,83,114,19,7,2,169,177,169,756,40,24,20,1290,44,1363,55,756,11,2,485,43,35.5,1418,2010,6661,3234,3427,1527,4326,808,6150,58,12,229,0,17,85,110,1692,2635,1692,639,400,419,175,45,14,943,773,155,13,2,0,0,0,2007-11,92926,10469,102868,11334,36932,14827
25009217201,1952,297000,103750,225492,6,2,3,7930,1424,1065,29988.5,10.55,1450.5,11,8,12,20,6,7,0,3,0,19,55,15,8,0,45,47,45,482,21,7,12,572,20,619,13,482,8,4,115,1,40,632,2010,4218,1993,2225,905,2652,661,3853,79,0,71,2,11,46,156,1116,1761,1116,439,310,255,84,22,6,645,534,94,14,3,0,0,0,2007-11,61020,5409,69300,17755,36579,13502
25009211100,1959,3e+05,95500,221450,6,2,3,9988,1699,1071,28243.5,11.455,1750.5,12,30,10,25,10,5,0,37,0,10,58,21,3,0,40,40,40,355,20,12,10,513,26,542,39,355,48,5,106,15,43.4,581,2010,3794,1783,2011,661,2278,855,3561,52,1,49,0,7,38,86,935,1508,935,396,238,194,85,15,7,573,464,99,5,5,0,0,0,2007-11,63684,13440,94833,17277,36333,21763
25017383700,1957,310000,145500,240000,7,2,3,10629,1360,1073,32750,11.945,1350.5,11,26,15,18,15,6,0,22,0,15,57,23,6,0,71,78,71,793,35,8,12,803,19,840,37,793,24,8,8,7,38.2,877,2010,5213,2511,2702,1172,3202,839,4091,201,3,295,0,136,126,361,1440,2053,1440,606,364,313,102,36,19,613,494,89,16,8,4,2,0,2007-11,68667,16738,87973,10097,38043,22781
25025070101,1989,650000,0,317600,3,2,1,1189,1156,1007,68500,10.89,1150.5,12,196,46,151,5,0,0,566,0,99,138,12,0,1,221,226,221,0,26,37,72,2027,171,2133,200,0,0,0,2085,0,30.6,2333,2010,5902,3129,2773,358,4817,727,3524,274,3,1604,3,11,123,360,879,2875,879,608,150,83,27,6,5,1996,1603,353,22,13,3,1,1,2007-11,47609,19226,142969,40220,19058,5433
25009217100,1956,350000,84450,252850,7,2,3,10790,1672,1014,36700,12.06,1650.5,11,30,14,24,11,6,0,69,0,24,83,19,6,2,79,85,79,775,26,6,14,925,35,968,38,775,21,3,115,37,43.5,1006,2010,7291,3390,3901,1539,4433,1319,6675,121,3,161,3,11,80,237,1932,2901,1932,823,483,421,143,47,15,969,787,159,13,5,4,0,1,2007-11,76769,6390,99343,7727,49074,15519
25017367200,1980,1100000,250000,5e+05,9,4,4,59314,3523,885.5,205000,24.325,3550.5,13,67,42,88,2,0,0,91,0,45,227,11,0,0,106,115,106,929,15,21,30,1061,44,1103,68,929,4,0,200,12,37.7,1171,2010,7302,3421,3881,2040,3979,1283,6051,189,2,678,0,30,148,204,1868,2377,1868,721,354,435,255,80,23,509,462,44,1,1,1,0,0,2007-11,179732,49214,192841,41988,38333,24388
25025030300,1900,535000,225000,275000,3,1,1,1082,1068,1037.5,73242,15.79,1050.5,12,84,11,54,5,0,0,58,0,30,111,18,0,0,112,115,112,0,9,9,26,1020,65,1040,89,0,0,0,1052,0,34.2,1129,2010,4872,2669,2203,268,3765,839,3988,250,12,286,1,18,78,239,741,2468,741,557,119,55,8,2,0,1727,1345,353,24,4,1,0,0,2007-11,122309,14687,173173,51275,68393,29773
25025080900,1900,540000,66000,360000,9,3,4,2000,2664,959.5,134500,30.59,2650.5,14,34,3,10,1,0,0,25,0,3,17,1,0,1,30,32,30,51,16,27,14,185,27,234,35,51,16,94,62,4,37.5,269,2010,4008,2123,1885,206,3531,271,2601,329,5,660,4,8,88,313,323,1686,323,171,66,48,18,14,6,1363,632,227,186,231,58,25,4,2007-11,36450,7939,30375,45699,37955,9349
25017356300,1927,369000,0,275025,6,2,3,2800,1571,972,27500,12.5,1650.5,10,16,13,22,6,2,0,18,0,14,65,9,0,0,74,78,74,192,20,16,28,706,33,783,20,192,178,9,406,0,44.3,803,2010,5040,2316,2724,1032,3387,621,3861,261,3,526,4,30,112,243,1260,2320,1260,573,318,271,69,17,12,1060,836,206,12,4,2,0,0,2007-11,67422,12005,112500,21666,58763,5811
25023501101,1930,575000,141000,3e+05,8,3,3,22935,2496,985,99650,18.945,2550.5,12,31,19,44,3,2,0,22,0,23,79,5,4,0,61,63,61,573,14,7,20,597,31,635,34,573,8,1,12,14,40.1,669,2010,3302,1621,1681,902,1877,523,3170,6,3,53,5,9,30,26,898,1240,898,358,186,205,110,33,6,342,295,38,6,3,0,0,0,2007-11,75045,7255,85893,23286,47250,38247
25017322200,1985,272500,26000,189900,6,2,2,0,1768,1046.5,39500,16.12,1750.5,11,111,9,70,10,2,0,170,0,41,82,26,1,0,75,78,75,338,108,16,25,767,23,821,118,338,31,8,477,22,39.8,939,2010,3687,1779,1908,804,2246,637,3270,63,1,80,0,55,83,135,1002,1531,1002,453,224,213,77,24,11,529,439,77,8,3,2,0,0,2007-11,86378,3919,102940,6614,29781,4641
25025070300,1900,603000.5,206000,3e+05,4,2,2,1015,1076,1058,79000,16.29,1050.5,15,58,15,93,4,0,0,430,0,28,145,7,0,0,184,192,184,95,16,20,40,1760,76,1851,61,95,11,16,1741,0,25.1,1912,2010,3909,2075,1834,251,3057,601,2983,105,4,567,1,17,71,161,659,2448,659,463,122,57,16,1,0,1789,1374,370,30,13,1,0,1,2007-11,117436,20734,132141,22087,90417,42353
25025010702,1899,642000,311500,286400,4,1,1,1070,1042,1073,82000,15.66,1050.5,13,65,15,49,1,0,0,85,0,25,72,4,0,0,109,115,109,1,10,10,31,893,56,935,65,1,2,4,924,0,28.6,1000,2010,2400,1140,1260,165,1947,288,2080,53,2,122,1,3,37,102,415,1402,415,304,59,36,8,7,1,987,821,140,22,4,0,0,0,2007-11,90068,14055,151809,92513,82426,9235
25009211401,1982,360000,5000,240000,6,2,3,20501,2080,892,59500,18.555,2100.5,12,53,20,28,2,4,0,58,0,21,51,6,2,0,31,33,31,215,9,3,7,370,18,353,54,215,0,0,103,9,47.2,407,2010,3560,1760,1800,728,2380,452,3181,66,3,112,3,10,49,136,851,1394,851,354,227,166,64,31,9,543,429,103,8,1,2,0,0,2007-11,70324,12078,111023,46962,58750,9788
25017370300,1925,366000,0,252000,5,2,2,0,1392,1080,25000,7.84,1450.5,10,33,12,32,3,3,0,15,0,25,77,11,3,0,68,72,68,52,15,11,21,690,42,741,38,52,194,46,413,0,43.3,779,2010,5644,2601,3043,765,3897,982,4343,192,2,445,7,84,196,375,1258,2738,1258,656,304,181,70,29,18,1480,1062,315,75,22,5,1,0,2007-11,59649,7512,63506,17234,58355,8794
25009210300,1972,290000,1e+05,180000,6,2,2,7000,1456,900.5,29905,10.695,1450.5,11,26,5,27,6,3,0,14,0,15,89,10,2,1,57,64,57,405,14,6,17,796,18,821,30,405,4,0,403,3,45.1,851,2010,9110,3991,5119,1203,4604,3303,8146,243,5,260,3,35,80,338,2211,4568,2211,1234,448,360,123,25,21,2357,2089,251,14,2,1,0,0,2007-11,55188,12811,72741,4662,42593,10053
25021404201,1941,1225000,475000,7e+05,10,5,5,20066,3853,728,208250,20.705,3850.5,14,45,25,63,4,0,0,31,0,16,74,5,0,0,120,131,120,724,10,18,21,690,18,711,46,724,2,0,12,7,33.8,757,2010,3658,1790,1868,1224,1982,452,3340,20,0,156,0,4,62,76,1030,1191,1030,367,186,268,158,43,8,161,142,15,2,2,0,0,0,2007-11,214659,31094,203393,55214,235741,25247
25009204300,1915,260000,51250,177600,5,2,2,3040,1335,826,17000,7.84,1350.5,13,31,12,24,18,7,1,106,0,11,72,38,6,1,65,66,65,23,34,13,25,573,35,636,44,23,66,69,423,0,26.3,680,2010,3904,1798,2106,988,2547,369,1800,163,10,52,1,12,55,1811,809,1659,809,293,189,164,93,31,39,850,689,131,22,7,0,1,0,2007-11,38635,6347,71625,16772,28590,3162
25025030500,1915,488000,206000,288000,4,1,2,946,970,1127,75937.5,18.28,950.5,13,34,5,31,0,1,0,83,0,10,76,1,0,0,66,67,66,1,6,8,12,689,32,713,34,1,0,8,719,0,29.2,747,2010,2538,1199,1339,113,2154,271,2294,13,0,107,0,7,24,93,372,1457,372,264,71,28,9,0,0,1085,680,322,74,7,2,0,0,2007-11,98906,22273,136719,42270,71207,21935
25021400100,1920,476000,127000,281250,5,2,2,0,1108,1177.5,62000,16.03,1150.5,12,29,10,34,0,0,0,157,0,70,49,0,0,0,64,70,64,57,15,9,15,873,39,922,29,57,4,0,865,0,36.7,951,2010,4977,2304,2673,637,3728,612,3609,232,3,698,1,18,137,279,901,2314,901,484,186,159,48,14,10,1413,971,279,99,45,15,3,1,2007-11,72195,16884,132031,84895,39712,28854
25021442201,1993,435000,220000,285600,8,3,4,41835,2387,896,55300,13.58,2350.5,14,31,14,25,4,0,0,82,0,40,22,7,0,0,59,63,59,504,19,7,10,599,16,616,35,504,2,0,62,19,42.5,651,2010,4166,2069,2097,1284,2574,308,3797,65,0,162,1,6,61,74,1127,1401,1127,339,278,309,147,37,17,274,227,41,6,0,0,0,0,2007-11,130302,31883,142841,19746,52531,22942
25017351000,1909,4e+05,0,303200,6,2,3,2365,1549,1012.5,20000,5.42,1650.5,10,32,7,29,4,2,0,70,0,17,78,8,1,0,86,93,86,82,28,22,28,774,27,846,33,82,211,127,404,1,43.8,879,2010,6450,3121,3329,408,5612,430,5135,169,8,678,3,28,120,309,921,2992,921,527,232,114,32,13,3,2071,883,682,352,118,30,3,3,2007-11,72138,8906,99904,23081,65833,7896
25021457200,1956,545000,195000,372837.5,8,3,4,10019,2213.5,856,105000,22.83,2250.5,12,24,41,35,2,1,0,41,0,45,79,5,1,0,115,129,115,827,35,26,24,929,26,1015,25,827,20,0,171,2,43.8,1040,2010,5651,2722,2929,1507,3205,939,5090,36,1,335,0,20,74,95,1529,2118,1529,566,340,432,156,27,8,589,529,52,4,3,0,1,0,2007-11,118242,14460,153750,32550,60383,24241
25017341400,1910,284500,116850,214450,7,3,3,3528,1774,847,16687,7.4,1750.5,11,16,7,34,50,9,1,62,0,15,69,89,9,1,85,87,85,330,73,10,17,809,31,884,56,330,303,58,215,1,32.4,940,2010,6212,3011,3201,1225,4300,687,3127,1092,11,896,1,211,166,708,1442,2313,1442,473,383,327,136,70,53,871,649,158,42,15,6,0,1,2007-11,62780,9824,86319,27903,53504,11793
25009209100,1956,422700,0,279125,7,2,3,16087,2297,1051.5,104350,29.71,2350.5,12,35,12,37,3,3,0,14,0,17,144,9,2,0,76,83,76,866,18,18,14,881,42,938,35,866,5,0,31,23,47.7,973,2010,6088,2951,3137,1419,3600,1069,5619,33,2,241,0,17,53,123,1703,2297,1703,673,405,381,181,46,17,594,514,67,9,3,1,0,0,2007-11,100093,22193,103646,24358,35096,43047
25027744200,1987,258750,105000,189000,6,2,3,8712,1642,873,18860.5,8.22,1650.5,10,62,66,79,47,18,0,70,0,226,167,68,17,0,166,169,166,703,105,22,39,1348,54,1467,101,703,170,20,442,22,35.7,1568,2010,7484,3701,3783,1744,4745,995,6165,120,12,198,0,235,130,624,1890,2930,1890,710,487,439,166,55,33,1040,845,158,23,10,4,0,0,2007-11,51530,10264,85978,14329,32129,6185
25009203302,1920,422000,149900,250000,6,2,3,2700,1641,1047,43750,15.54,1650.5,14,32,6,48,7,1,0,17,0,8,162,17,1,0,81,84,81,516,13,8,22,929,37,971,38,516,52,11,368,6,38.7,1009,2010,4170,1918,2252,847,2501,822,3920,35,3,34,0,4,52,122,1111,1990,1111,571,230,218,74,15,3,879,778,98,2,1,0,0,0,2007-11,83218,11317,91036,12635,59063,19982
25025061200,1910,404000,0,272000,4,1,2,1131,1131,941,40046,12.805,1150.5,13,93,15,48,8,13,0,338,0,130,92,25,9,0,161,173,161,69,52,31,44,1234,66,1328,99,69,16,39,1176,9,28,1427,2010,3240,1704,1536,265,2781,194,2743,68,2,222,3,10,36,156,566,1753,566,332,133,67,16,10,8,1187,766,344,55,20,2,0,0,2007-11,67813,5099,88750,37838,58063,18099
25017363102,1976,315000,69400,180000,4,3,2,0,1620,1088.5,30000,14.41,1650.5,14,55,17,43,7,5,0,247,0,73,74,14,3,0,105,113,105,225,28,27,30,1323,37,1386,59,225,1,0,1063,47,33.6,1445,2010,5909,2862,3047,1482,3755,672,3905,102,5,1487,0,95,100,215,1457,2496,1457,542,374,384,128,21,8,1039,873,149,10,6,1,0,0,2007-11,83889,19722,129583,20641,44907,16203
25023504101,1966,405750,75000,273000,6,2,3,43996,2014,940,52750,15.06,2050.5,10,34,13,42,5,0,0,42,0,22,88,4,0,0,60,63,60,604,9,2,17,657,24,672,37,604,1,0,35,9,40.1,709,2010,5370,2531,2839,1464,2941,965,5103,42,2,91,0,4,45,83,1381,1833,1381,487,302,336,189,45,22,452,393,52,3,4,0,0,0,2007-11,101220,12018,115042,9501,29896,11994
25021400500,1920,441250,175500,3e+05,5,2,2,0,1166,1103,58000,13.13,1150.5,14,39,7,19,0,0,0,134,0,7,46,2,0,0,89,96,89,76,7,14,20,816,37,854,40,76,24,14,745,2,32.8,894,2010,5173,2334,2839,752,3869,552,4132,99,2,572,1,14,116,237,1044,2388,1044,538,249,172,65,14,6,1344,837,303,112,74,16,2,0,2007-11,94036,16928,129821,33394,64479,27194
25025020101,1899,605000,244000,270000,4,1,2,805,895,1114.5,80000,16.81,850.5,12,54,12,106,1,0,0,118,0,39,132,1,0,0,123,129,123,174,9,15,24,1282,67,1340,57,174,24,12,1125,0,32.9,1397,2010,4193,1902,2291,464,3138,591,3782,26,1,186,1,19,39,139,809,2473,809,526,106,117,49,7,4,1664,1339,296,26,2,1,0,0,2007-11,94390,8390,122824,31950,79267,18303
25025010802,1895,520000,282062.5,287750,4,1,2,870,870,1088,73937.5,16.1,850.5,14,35,17,48,1,0,0,59,0,18,99,7,0,0,119,122,119,26,9,11,34,1124,38,1180,36,26,7,0,1162,0,24.7,1216,2010,3059,1515,1544,205,2554,300,2542,47,0,277,0,15,59,119,470,1871,470,314,95,48,8,5,0,1401,1105,264,27,3,2,0,0,2007-11,88370,16022,138996,29413,58237,12370
25017336100,1918,360000,82250,267650,6,2,3,5998,1704.5,1152,39000,13.255,1750.5,12,16,7,28,4,0,0,19,0,10,72,7,0,0,54,56,54,522,9,8,22,862,39,921,19,522,103,3,265,0,43.2,940,2010,5360,2434,2926,1102,3261,997,4878,86,3,172,1,12,82,126,1389,2400,1389,598,366,286,108,21,10,1011,880,120,6,4,1,0,0,2007-11,83825,10403,101544,12134,42804,17828
25017335301,1950,335000,65000,261600,6,2,3,7994.5,1785,800,30250,10.925,1750.5,10,21,11,27,16,1,0,74,0,21,68,30,1,0,86,90,86,374,26,5,11,724,24,760,30,374,95,21,251,5,35.1,790,2010,3852,1881,1971,734,2519,599,3483,50,6,134,0,5,60,114,946,1700,946,412,232,187,80,23,12,754,606,119,22,4,3,0,0,2007-11,75221,15622,84271,22527,40300,27018
25025040100,1900,460000,216000,300700,5,2,2,0,1093,1143,55100,13.56,1050.5,13,13,3,12,0,0,0,20,0,22,17,1,0,0,89,86,89,83,4,7,8,811,39,856,13,83,24,6,739,0,23,869,2010,2168,991,1177,237,1639,292,2052,11,2,46,0,1,15,41,451,1188,451,268,91,64,25,1,2,737,551,156,27,3,0,0,0,2007-11,127039,27832,159485,44750,115573,57487
25025160300,1972.5,248000,109000,188000,5,2,2,0,1098,1053,38000,16.77,1050.5,12,12,11,12,11,6,0,7,0,11,36,22,3,0,50,55,50,44,25,3,26,542,23,598,21,44,43,24,484,0,27.8,619,2010,2065,981,1084,254,1325,486,1343,161,2,38,0,4,56,461,373,1197,373,198,81,57,23,8,6,824,701,113,8,2,0,0,0,2007-11,51594,11068,86098,7979,24398,5331
25009204500,1890,247000,98500,180000,5,2,2,2921,1263.5,1010,38450,17.685,1250.5,12,36,7,37,16,4,0,47,0,13,98,39,4,0,68,74,68,177,28,15,16,654,39,701,51,177,72,25,382,0,31.6,752,2010,3132,1477,1655,409,2253,470,2552,68,5,83,1,19,64,340,673,1663,673,362,150,102,36,19,4,990,789,184,9,4,3,0,1,2007-11,61953,13735,69310,20081,46117,3100
25021400700,1929,443500,162500,3e+05,5,2,2,0,1192,1093.5,57500,14.725,1250.5,13,21,4,21,2,0,0,99,0,13,49,4,0,0,89,94,89,103,17,6,36,831,44,912,22,103,42,20,740,0,36.4,934,2010,3598,1669,1929,786,2521,291,2690,84,2,500,0,15,138,169,857,1400,857,344,225,206,63,13,6,543,290,139,68,35,9,1,1,2007-11,135481,19582,181534,11029,92308,20149
25025020301,1967,315000,140000,180800,3,1,1,737,737,1047,41750,13.715,750.5,11,3,1,11,1,0,0,6,0,2,33,1,0,0,30,30,30,0,1,13,16,273,20,319,4,0,0,0,313,0,44,323,2010,2023,946,1077,117,1562,344,1403,51,2,416,0,4,39,108,322,1250,322,225,61,26,7,3,0,928,766,135,24,3,0,0,0,2007-11,74000,17612,76500,50600,72188,20840
25017368600,1905,355000,0,280400,6,2,3,3657.5,1604,1091,15000,4.34,1650.5,12,32,4,18,6,3,0,84,0,14,114,10,1,0,40,46,40,144,12,6,32,645,23,681,37,144,142,25,312,1,42.6,718,2010,5196,2686,2510,739,4024,433,3300,231,5,224,6,19,71,1340,1046,2327,1046,452,234,193,103,29,35,1281,908,285,51,20,10,1,6,2007-11,59514,14024,87742,17027,46169,9974
25017357600,1921,416000,0,3e+05,6,2,3,3740,1612,852,25050,6.775,1650.5,9,3,4,3,2,0,0,10,0,4,21,0,0,0,33,36,33,69,9,6,3,311,15,341,3,69,94,12,159,1,44.5,344,2010,2432,1128,1304,485,1583,364,1907,60,2,336,1,6,47,73,596,1026,596,256,164,116,39,16,5,430,304,94,24,6,0,2,0,2007-11,96012,18350,111793,9561,64167,12959
25021413500,1960,330000,37500,240000,6,2,3,9924,1800,937,47000,14.21,1850.5,12,34,12,28,4,2,0,34,0,33,65,9,2,1,42,47,42,282,9,7,15,462,20,475,38,282,50,21,79,8,42.3,513,2010,4304,2195,2109,887,2910,507,3298,258,4,266,0,61,104,313,1075,1718,1075,415,288,224,95,37,16,643,468,135,25,10,2,3,0,2007-11,69792,8995,89528,18470,53818,12464
25017358700,1968,643750,213750,391325,8,3,4,15936,2465.5,969.5,90000,15.945,2450.5,14,20,29,56,3,0,0,10,0,44,143,6,0,0,107,112,107,831,20,34,23,920,37,1012,22,831,7,1,159,14,41.4,1034,2010,5060,2420,2640,1412,2749,899,3789,78,3,961,0,6,111,112,1454,1804,1454,554,339,359,151,37,14,350,308,35,4,2,1,0,0,2007-11,154821,27962,162500,21906,60341,66959
25017382100,1953,375500,147000,287200,7,3,4,15002,1798,967,70000,18.54,1850.5,12,39,17,29,3,1,0,19,0,61,64,10,1,0,81,88,81,817,19,12,16,829,35,868,43,817,10,1,7,9,40.5,911,2010,4911,2359,2552,1284,2787,840,4199,93,0,423,0,10,68,118,1348,1801,1348,511,326,341,133,31,6,453,383,59,6,5,0,0,0,2007-11,95978,6849,100975,9036,14471,58347
25021456402,1968,329000,114750,247200,7,2,3,21431.5,2002,989.5,54000,21.05,2050.5,12,21,16,27,19,4,0,17,0,19,60,39,2,0,71,73,71,796,32,6,14,798,22,834,38,796,14,0,3,13,41.4,872,2010,5577,2719,2858,1357,3460,760,4596,466,2,177,1,66,83,186,1541,1871,1541,535,389,341,178,60,38,330,242,77,9,1,1,0,0,2007-11,96083,11956,108042,7766,27333,42575
25025070900,1899,419000,216000,296800,4,1,2,880,873,1139,66000,16.44,850.5,14,5,13,7,3,1,0,49,0,19,39,4,0,0,77,82,77,8,20,7,13,717,22,772,7,8,2,2,749,0,18.6,779,2010,3329,1690,1639,575,2435,319,1482,747,9,270,1,11,95,714,590,1728,590,284,141,90,50,16,9,1138,809,272,44,11,1,1,0,2007-11,51034,13375,130082,22289,25388,13356
25017358600,1957,573500,2e+05,391600,8,3,4,11250,2168.5,835,90000,19.815,2150.5,13,43,32,62,4,0,0,26,0,41,125,6,0,0,113,119,113,851,39,34,29,868,30,953,47,851,11,2,82,1,42,1000,2010,5947,2812,3135,1629,3363,955,4382,57,7,1210,1,17,145,128,1687,2175,1687,633,406,420,178,32,18,488,437,47,3,0,0,1,0,2007-11,126220,13029,143750,12447,43611,28306
25017382300,1978.5,527500,180000,322700,8,3,4,26816,2336,1064,65000,13.08,2350.5,11,25,23,48,7,0,0,29,0,69,73,9,0,0,99,101,99,808,23,8,26,989,29,1046,29,808,61,5,92,24,40.4,1075,2010,5568,2691,2877,1452,3329,787,4982,67,9,231,1,23,102,153,1523,2108,1523,588,359,382,154,28,12,585,484,83,10,6,1,1,0,2007-11,113500,8545,133654,20929,61923,28411
25017351203,1900,383500,0,288000,6,2,3,1642,1312,1052,39000,11.695,1350.5,13,21,6,9,7,0,0,57,0,17,58,11,0,1,52,53,52,72,17,12,19,491,24,538,25,72,104,76,272,1,41.7,563,2010,4241,2129,2112,363,3558,320,3239,137,9,495,2,30,117,212,694,1876,694,357,183,111,35,7,1,1182,522,337,200,107,11,4,1,2007-11,80991,3202,93203,14610,79980,6195
25009206500,1900,228650,119000,165767,9,2,4,3981,2251,669,11000,6.825,2250.5,12,33,11,29,47,17,0,39,0,32,63,92,12,5,102,109,102,220,101,14,31,491,36,598,75,220,197,171,17,0,26.3,673,2010,3358,1631,1727,989,2117,252,897,518,7,232,0,21,107,1576,737,1026,737,173,178,174,89,57,66,289,219,56,8,3,2,1,0,2007-11,47500,13404,61993,20139,39258,11686
25025000601,1922,335000,21300,228480,4,2,2,1221,1147,924,45500,16.255,1150.5,12,10,2,14,5,3,0,12,1,6,74,8,2,0,39,41,39,79,15,9,24,385,26,446,13,79,54,21,275,0,39.2,459,2010,3571,1842,1729,295,2846,430,2480,82,2,540,0,94,85,288,521,1450,521,259,134,79,24,13,12,929,438,250,132,69,27,10,3,2007-11,54635,4989,60833,23810,54386,4966
25017359300,1966,473000,170000,313500,7,3,3,18308.5,2014,1109,67750,15.86,2050.5,12,34,19,43,3,0,0,82,0,29,86,7,1,0,84,92,84,739,7,12,20,1005,30,1038,36,739,82,3,161,14,48,1074,2010,7122,3481,3641,1741,4261,1120,5983,136,14,689,0,6,119,175,2018,2665,2018,853,458,498,148,44,17,647,534,96,8,5,3,0,1,2007-11,105236,11813,140729,19969,59292,4556
25009221100,1927,335000,0,2e+05,0,2,3,11610,1607,815,60000,22.81,1650.5,12,13,2,32,3,2,0,18,0,12,55,8,1,2,66,68,66,547,11,6,15,697,19,734,14,547,33,2,48,30,52.7,748,2010,4182,1998,2184,785,2612,785,4049,12,1,19,1,5,37,58,1166,1777,1166,564,255,226,84,23,14,611,508,95,7,0,1,0,0,2007-11,92396,8753,99010,7563,56506,5362
25017338500,1932,630000,230000,4e+05,8,3,4,10001,2769,945,79000,13.11,2750.5,12,17,7,40,1,0,0,27,0,7,103,1,0,0,98,106,98,740,5,12,18,933,29,980,17,740,44,5,182,4,41.9,997,2010,5616,2714,2902,1768,3050,798,5085,35,3,311,5,9,77,91,1547,1976,1547,508,358,441,180,44,16,429,389,36,2,2,0,0,0,2007-11,144276,37787,166957,29046,24297,28779
25017321100,1986,282000,124452,199757.5,6,3,3,0,1552.5,1068,29000,12.875,1650.5,13,23,27,52,41,13,1,26,0,36,157,75,8,3,139,141,139,572,102,14,34,1459,47,1599,57,572,0,0,973,67,33,1656,2010,6992,3268,3724,1511,4328,1153,5543,196,6,436,0,178,176,457,1827,2906,1827,796,461,375,141,35,19,1079,857,208,12,1,1,0,0,2007-11,77895,8010,104828,11108,43859,17624
25021400900,1970,349000,161000,235000,4,1,2,0,940,1154.5,58000,17.12,950.5,12,24,4,45,2,1,0,82,0,16,54,5,1,0,84,87,84,37,14,13,26,850,44,921,26,37,13,12,855,2,36.7,947,2010,3865,1696,2169,588,2726,551,2424,237,2,850,0,7,103,242,835,1937,835,423,203,150,46,9,4,1102,864,137,62,30,8,0,1,2007-11,71417,20311,98077,33711,44710,29441
25017331300,1992,337500,134950,254900,6,2,3,21344,1638,971,52000,16.47,1650.5,9,24,20,59,10,4,0,49,0,83,101,24,3,0,108,117,108,945,28,17,34,976,35,1059,31,945,2,0,13,56,42.2,1090,2010,6997,3458,3539,1861,4371,765,6441,44,3,262,0,17,88,142,1918,2292,1918,580,449,562,234,62,31,374,301,66,5,2,0,0,0,2007-11,109473,7855,112794,8174,28828,39114
25017354700,1902,492000,165000,316000,5,2,2,0,1252,1130.5,58250,13.295,1250.5,13,13,5,20,0,0,0,40,0,14,32,0,0,0,26,27,26,42,0,2,6,423,10,428,13,42,29,12,340,0,37.2,441,2010,2509,1155,1354,324,1876,309,1942,150,2,219,1,7,82,106,495,1145,495,249,130,82,30,2,2,650,376,167,71,30,5,1,0,2007-11,96798,18521,134306,35403,81318,21543
